odist			pdist			force			mass			E0          			E(osz) 			E(CC)  			E(Lad.-Quadr.) 		E(QQ)				E(D)			
55.6			0.0			1.0			1.0			0.5179841575311948	0.5			0.017985611510791366	-2.9090127825279755e-6	4.2345626266031425e-9	-0.0			
55.7			0.0			1.0			1.0			0.5179518752001102	0.5			0.017953321364452424	-2.893372962435402e-6	4.1966866391057845e-9	-0.0			
55.8			0.0			1.0			1.0			0.5179197085484155	0.5			0.01792114695340502	-2.8778450548883334e-6	4.159216462724497e-9	-0.0			
55.9			0.0			1.0			1.0			0.5178876569553759	0.5			0.017889087656529516	-2.862428060670812e-6	4.12214703390563e-9	-0.0			
56.0			0.0			1.0			1.0			0.5178557198049828	0.5			0.017857142857142856	-2.8471209912536443e-6	4.085473361173916e-9	-0.0			
56.1			0.0			1.0			1.0			0.5178238964853116	0.5			0.017825311942959002	-2.8319228686612904e-6	4.049190523980226e-9	-0.0			
56.2			0.0			1.0			1.0			0.5177921863890015	0.5			0.01779359430604982	-2.816832725340646e-6	4.013293671569796e-9	-0.0			
56.3			0.0			1.0			1.0			0.5177605889129413	0.5			0.017761989342806397	-2.801849604031687e-6	3.977778021870466e-9	-0.0			
56.4			0.0			1.0			1.0			0.5177291034581533	0.5			0.01773049645390071	-2.786972557639944e-6	3.942638860400555e-9	-0.0			
56.5			0.0			1.0			1.0			0.5176977294301557	0.5			0.017699115044247787	-2.7722006491107818e-6	3.9078715391960275e-9	-0.0			
56.6			0.0			1.0			1.0			0.5176664662384655	0.5			0.0176678445229682	-2.7575329513054533e-6	3.873471475756515e-9	-0.0			
56.7			0.0			1.0			1.0			0.5176353132967979	0.5			0.01763668430335097	-2.742968546878893e-6	3.839434152009872e-9	-0.0			
56.8			0.0			1.0			1.0			0.517604270023061	0.5			0.017605633802816902	-2.7285065281592356e-6	3.805755113294907e-9	-0.0			
56.9			0.0			1.0			1.0			0.517573335839343	0.5			0.01757469244288225	-2.71414599702902e-6	3.7724299673619085e-9	-0.0			
57.0			0.0			1.0			1.0			0.517542510171396	0.5			0.017543859649122806	-2.6998860648080652e-6	3.739454383390672e-9	-0.0			
57.1			0.0			1.0			1.0			0.5175117924494326	0.5			0.017513134851138354	-2.6857258521379755e-6	3.706824091025634e-9	-0.0			
57.2			0.0			1.0			1.0			0.5174811821075256	0.5			0.01748251748251748	-2.6716644888682635e-6	3.67453487942784e-9	-0.0			
57.3			0.0			1.0			1.0			0.5174506785835304	0.5			0.017452006980802792	-2.6577011139440615e-6	3.642582596343386e-9	-0.0			
57.4			0.0			1.0			1.0			0.5174202813193679	0.5			0.017421602787456445	-2.6438348752953854e-6	3.6109631471880312e-9	-0.0			
57.5			0.0			1.0			1.0			0.517389989760789	0.5			0.017391304347826087	-2.6300649297279526e-6	3.5796724941476863e-9	-0.0			
57.6			0.0			1.0			1.0			0.5173598033575157	0.5			0.017361111111111112	-2.6163904428155004e-6	3.548706655294461e-9	-0.0			
57.7			0.0			1.0			1.0			0.5173297215628143	0.5			0.01733102253032929	-2.6028105887935997e-6	3.5180617037179695e-9	-0.0			
57.8			0.0			1.0			1.0			0.5172997438340475	0.5			0.01730103806228374	-2.5893245504549366e-6	3.48773376667162e-9	-0.0			
57.9			0.0			1.0			1.0			0.5172698696320291	0.5			0.017271157167530225	-2.575931519046033e-6	3.4577190247335945e-9	-0.0			
58.0			0.0			1.0			1.0			0.517240098421658	0.5			0.017241379310344827	-2.5626306941654022e-6	3.4280137109822565e-9	-0.0			
58.1			0.0			1.0			1.0			0.5172104296710359	0.5			0.01721170395869191	-2.5494212836630874e-6	3.3986141101856826e-9	-0.0			
58.2			0.0			1.0			1.0			0.5171808628522694	0.5			0.017182130584192438	-2.5363025035415912e-6	3.369516558005089e-9	-0.0			
58.3			0.0			1.0			1.0			0.5171513974411094	0.5			0.017152658662092625	-2.5232735778581577e-6	3.340717440211866e-9	-0.0			
58.4			0.0			1.0			1.0			0.5171220329165976	0.5			0.017123287671232876	-2.5103337386283893e-6	3.31221319191797e-9	-0.0			
58.5			0.0			1.0			1.0			0.5170927687615892	0.5			0.017094017094017096	-2.4974822257311847e-6	3.284000296819441e-9	-0.0			
58.6			0.0			1.0			1.0			0.5170636044624333	0.5			0.017064846416382253	-2.4847182868149674e-6	3.25607528645277e-9	-0.0			
58.7			0.0			1.0			1.0			0.5170345395089453	0.5			0.017035775127768313	-2.472041177205191e-6	3.2284347394638983e-9	-0.0			
58.8			0.0			1.0			1.0			0.5170055733944182	0.5			0.017006802721088437	-2.4594501598131043e-6	3.2010752808896095e-9	-0.0			
58.9			0.0			1.0			1.0			0.5169767056154415	0.5			0.01697792869269949	-2.4469445050457442e-6	3.173993581451065e-9	-0.0			
59.0			0.0			1.0			1.0			0.516947935672333	0.5			0.01694915254237288	-2.434523490717162e-6	3.1471863568593016e-9	-0.0			
59.1			0.0			1.0			1.0			0.5169192630684353	0.5			0.01692047377326565	-2.422186401960835e-6	3.1206503671324115e-9	-0.0			
59.2			0.0			1.0			1.0			0.5168906873107312	0.5			0.01689189189189189	-2.409932531143269e-6	3.0943824159242336e-9	-0.0			
59.3			0.0			1.0			1.0			0.5168622079093607	0.5			0.016863406408094434	-2.3977611777787564e-6	3.0683793498643266e-9	-0.0			
59.4			0.0			1.0			1.0			0.5168338243778332	0.5			0.016835016835016835	-2.3856716484452886e-6	3.0426380579089997e-9	-0.0			
59.5			0.0			1.0			1.0			0.5168055362328942	0.5			0.01680672268907563	-2.373663256701593e-6	3.0171554707032465e-9	-0.0			
59.6			0.0			1.0			1.0			0.5167773429946955	0.5			0.016778523489932886	-2.361735323005282e-6	2.9919285599533154e-9	-0.0			
59.7			0.0			1.0			1.0			0.5167492441861784	0.5			0.01675041876046901	-2.349887174632095e-6	2.9669543378097716e-9	-0.0			
59.8			0.0			1.0			1.0			0.5167212393339066	0.5			0.016722408026755852	-2.338118145596226e-6	2.9422298562608408e-9	-0.0			
59.9			0.0			1.0			1.0			0.5166933279672962	0.5			0.01669449081803005	-2.3264275765716998e-6	2.9177522065358382e-9	-0.0			
60.0			0.0			1.0			1.0			0.5166655096193986	0.5			0.016666666666666666	-2.3148148148148148e-6	2.8935185185185185e-9	-0.0			
60.1			0.0			1.0			1.0			0.5166377838257052	0.5			0.016638935108153077	-2.303279214087596e-6	2.8695259601701497e-9	-0.0			
60.2			0.0			1.0			1.0			0.5166101501252128	0.5			0.01661129568106312	-2.291820134582278e-6	2.8457717369621346e-9	-0.0			
60.3			0.0			1.0			1.0			0.5165826080598392	0.5			0.01658374792703151	-2.280436942846782e-6	2.8222530913180145e-9	-0.0			
60.4			0.0			1.0			1.0			0.5165551571746027	0.5			0.016556291390728478	-2.2691290117111747e-6	2.7989673020646807e-9	-0.0			
60.5			0.0			1.0			1.0			0.5165277970175277	0.5			0.01652892561983471	-2.2578957202151097e-6	2.7759116838926286e-9	-0.0			
60.6			0.0			1.0			1.0			0.5165005271395127	0.5			0.0165016501650165	-2.246736453536214e-6	2.753083586825083e-9	-0.0			
60.7			0.0			1.0			1.0			0.5164733470944043	0.5			0.016474464579901153	-2.2356506029194206e-6	2.7304803956958467e-9	-0.0			
60.8			0.0			1.0			1.0			0.5164462564393393	0.5			0.01644736842105263	-2.224637565607232e-6	2.7080995296357084e-9	-0.0			
60.9			0.0			1.0			1.0			0.5164192547338836	0.5			0.016420361247947456	-2.213696744770891e-6	2.685938441567244e-9	-0.0			
61.0			0.0			1.0			1.0			0.5163923415407845	0.5			0.01639344262295082	-2.2028275494424644e-6	2.6639946177078986e-9	-0.0			
61.1			0.0			1.0			1.0			0.5163655164254682	0.5			0.016366612111292964	-2.1920293944478022e-6	2.6422655770811476e-9	-0.0			
61.2			0.0			1.0			1.0			0.516338778956423	0.5			0.016339869281045753	-2.1813017003403806e-6	2.6207488710356357e-9	-0.0			
61.3			0.0			1.0			1.0			0.5163121287047492	0.5			0.016313213703099513	-2.170643893336001e-6	2.59944208277213e-9	-0.0			
61.4			0.0			1.0			1.0			0.5162855652444376	0.5			0.016286644951140065	-2.1600554052483405e-6	2.578342826878145e-9	-0.0			
61.5			0.0			1.0			1.0			0.5162590881521413	0.5			0.016260162601626018	-2.1495356734253444e-6	2.5574487488701297e-9	-0.0			
61.6			0.0			1.0			1.0			0.5162326970074452	0.5			0.016233766233766232	-2.1390841406864343e-6	2.5367575247430408e-9	-0.0			
61.7			0.0			1.0			1.0			0.5162063913926178	0.5			0.01620745542949757	-2.128700255260536e-6	2.5162668605272053e-9	-0.0			
61.8			0.0			1.0			1.0			0.5161801708924384	0.5			0.016181229773462785	-2.1183834707249068e-6	2.495974491852327e-9	-0.0			
61.9			0.0			1.0			1.0			0.5161540350945677	0.5			0.01615508885298869	-2.1081332459447454e-6	2.475878183518509e-9	-0.0			
62.0			0.0			1.0			1.0			0.5161279835892414	0.5			0.016129032258064516	-2.0979490450135947e-6	2.4559757290741874e-9	-0.0			
62.1			0.0			1.0			1.0			0.5161020159694897	0.5			0.01610305958132045	-2.0878303371944957e-6	2.4362649504008207e-9	-0.0			
62.2			0.0			1.0			1.0			0.5160761318305735	0.5			0.01607717041800643	-2.0777765968619056e-6	2.41674369730425e-9	-0.0			
62.3			0.0			1.0			1.0			0.5160503307708102	0.5			0.01605136436597111	-2.0677873034443587e-6	2.3974098471125874e-9	-0.0			
62.4			0.0			1.0			1.0			0.5160246123907407	0.5			0.016025641025641028	-2.0578619413678585e-6	2.378261304280532e-9	-0.0			
62.5			0.0			1.0			1.0			0.5159989762936732	0.5			0.016			-2.048e-6		2.359296e-9		-0.0			
62.6			0.0			1.0			1.0			0.5159734220853825	0.5			0.01597444089456869	-2.0382009735947966e-6	2.3405118918169483e-9	-0.0			
62.7			0.0			1.0			1.0			0.5159479493743117	0.5			0.01594896331738437	-2.0284643612382157e-6	2.3219069632542923e-9	-0.0			
62.8			0.0			1.0			1.0			0.5159225577709162	0.5			0.01592356687898089	-2.018789666794405e-6	2.303479223440815e-9	-0.0			
62.9			0.0			1.0			1.0			0.5158972468886878	0.5			0.01589825119236884	-2.0091763988526012e-6	2.2852267067459405e-9	-0.0			
63.0			0.0			1.0			1.0			0.5158720163432001	0.5			0.015873015873015872	-1.999624070674713e-6	2.2671474724203095e-9	-0.0			
63.1			0.0			1.0			1.0			0.515846865752752	0.5			0.01584786053882726	-1.990132200143567e-6	2.2492396042420157e-9	-0.0			
63.2			0.0			1.0			1.0			0.5158217947378498	0.5			0.01582278481012658	-1.9807003097118076e-6	2.2315012101684258e-9	-0.0			
63.3			0.0			1.0			1.0			0.5157968029212583	0.5			0.015797788309636653	-1.971327926351441e-6	2.2139304219934877e-9	-0.0			
63.4			0.0			1.0			1.0			0.5157718899286239	0.5			0.015772870662460567	-1.9620145815040167e-6	2.1965253950104183e-9	-0.0			
63.5			0.0			1.0			1.0			0.5157470553874857	0.5			0.015748031496062992	-1.952759811031433e-6	2.1792843076796946e-9	-0.0			
63.6			0.0			1.0			1.0			0.5157222989279114	0.5			0.015723270440251572	-1.943563155167365e-6	2.1622053613022484e-9	-0.0			
63.7			0.0			1.0			1.0			0.5156976201821739	0.5			0.015698587127158554	-1.934424158469296e-6	2.1452867796977667e-9	-0.0			
63.8			0.0			1.0			1.0			0.5156730187850561	0.5			0.015673981191222573	-1.925342369771152e-6	2.1285268088880273e-9	-0.0			
63.9			0.0			1.0			1.0			0.5156484943734625	0.5			0.01564945226917058	-1.9163173421365275e-6	2.11192371678517e-9	-0.0			
64.0			0.0			1.0			1.0			0.5156240465865412	0.5			0.015625		-1.9073486328125e-6	2.0954757928848267e-9	-0.0			
64.1			0.0			1.0			1.0			0.5155996750659546	0.5			0.015600624024960999	-1.8984358031840125e-6	2.0791813479640226e-9	-0.0			
64.2			0.0			1.0			1.0			0.5155753794552058	0.5			0.01557632398753894	-1.8895784187288237e-6	2.0630387137837625e-9	-0.0			
64.3			0.0			1.0			1.0			0.5155511594003299	0.5			0.015552099533437015	-1.8807760489730314e-6	2.0470462427962436e-9	-0.0			
64.4			0.0			1.0			1.0			0.515527014549342	0.5			0.015527950310559004	-1.8720282674471233e-6	2.0312023078565773e-9	-0.0			
64.5			0.0			1.0			1.0			0.5155029445526206	0.5			0.015503875968992248	-1.8633346516425995e-6	2.015505301938993e-9	-0.0			
64.6			0.0			1.0			1.0			0.5154789490626042	0.5			0.015479876160990714	-1.8546947829691066e-6	1.9999536378573987e-9	-0.0			
64.7			0.0			1.0			1.0			0.5154550277339642	0.5			0.015455950540958269	-1.8461082467121189e-6	1.9845457479902568e-9	-0.0			
64.8			0.0			1.0			1.0			0.5154311802233265	0.5			0.0154320987654321	-1.8375746319911338e-6	1.9692800840097026e-9	-0.0			
64.9			0.0			1.0			1.0			0.5154074061895978	0.5			0.015408320493066254	-1.8290935317183783e-6	1.9541551166147993e-9	-0.0			
65.0			0.0			1.0			1.0			0.515383705293824	0.5			0.015384615384615385	-1.8206645425580337e-6	1.9391693352689115e-9	-0.0			
65.1			0.0			1.0			1.0			0.5153600771988971	0.5			0.015360983102918589	-1.8122872648859477e-6	1.9243212479410778e-9	-0.0			
65.2			0.0			1.0			1.0			0.5153365215699828	0.5			0.015337423312883436	-1.8039613027498486e-6	1.909609380851349e-9	-0.0			
65.3			0.0			1.0			1.0			0.5153130380743047	0.5			0.015313935681470138	-1.795686263830048e-6	1.8950322782200228e-9	-0.0			
65.4			0.0			1.0			1.0			0.515289626380946	0.5			0.015290519877675839	-1.7874617594006113e-6	1.8805885020206752e-9	-0.0			
65.5			0.0			1.0			1.0			0.5152662861612337	0.5			0.015267175572519083	-1.7792874042910184e-6	1.8662766317369812e-9	-0.0			
65.6			0.0			1.0			1.0			0.5152430170882073	0.5			0.015243902439024392	-1.7711628168482763e-6	1.8520952641232067e-9	-0.0			
65.7			0.0			1.0			1.0			0.5152198188372635	0.5			0.015220700152207	-1.7630876188994993e-6	1.8380430129683483e-9	-0.0			
65.8			0.0			1.0			1.0			0.5151966910854499	0.5			0.015197568389057751	-1.75506143571495e-6	1.8241185088638493e-9	-0.0			
65.9			0.0			1.0			1.0			0.5151736335120183	0.5			0.015174506828528072	-1.7470838959715103e-6	1.81032039897481e-9	-0.0			
66.0			0.0			1.0			1.0			0.5151506457979216	0.5			0.015151515151515152	-1.7391546317166151e-6	1.796647346814685e-9	-0.0			
66.1			0.0			1.0			1.0			0.5151277276262327	0.5			0.015128593040847203	-1.7312732783326054e-6	1.7830980320233465e-9	-0.0			
66.2			0.0			1.0			1.0			0.515104878681887	0.5			0.015105740181268881	-1.7234394745015199e-6	1.7696711501485105e-9	-0.0			
66.3			0.0			1.0			1.0			0.5150820986517175	0.5			0.015082956259426848	-1.7156528621703132e-6	1.7563654124304515e-9	-0.0			
66.4			0.0			1.0			1.0			0.5150593872243643	0.5			0.01506024096385542	-1.7079130865164822e-6	1.7431795455899278e-9	-0.0			
66.5			0.0			1.0			1.0			0.5150367440904807	0.5			0.015037593984962405	-1.7002197959141169e-6	1.7301122916193173e-9	-0.0			
66.6			0.0			1.0			1.0			0.5150141689425287	0.5			0.015015015015015017	-1.6925726419003487e-6	1.7171624075768491e-9	-0.0			
66.7			0.0			1.0			1.0			0.5149916614747116	0.5			0.014992503748125937	-1.6849712791422057e-6	1.704328665383933e-9	-0.0			
66.8			0.0			1.0			1.0			0.5149692213832532	0.5			0.014970059880239521	-1.6774153654038693e-6	1.6916098516255094e-9	-0.0			
66.9			0.0			1.0			1.0			0.5149468483659201	0.5			0.014947683109118086	-1.6699045615143057e-6	1.6790047673533604e-9	-0.0			
67.0			0.0			1.0			1.0			0.5149245421226082	0.5			0.014925373134328358	-1.6624385313353038e-6	1.666512227892374e-9	-0.0			
67.1			0.0			1.0			1.0			0.5149023023547332	0.5			0.01490312965722802	-1.655016941729876e-6	1.6541310626496571e-9	-0.0			
67.2			0.0			1.0			1.0			0.5148801287657121	0.5			0.01488095238095238	-1.6476394625310438e-6	1.6418601149265027e-9	-0.0			
67.3			0.0			1.0			1.0			0.5148580210604247	0.5			0.01485884101040119	-1.6403057665109973e-6	1.6296982417331387e-9	-0.0			
67.4			0.0			1.0			1.0			0.514835978945924	0.5			0.014836795252225518	-1.633015529350606e-6	1.6176443136062051e-9	-0.0			
67.5			0.0			1.0			1.0			0.5148140021305557	0.5			0.014814814814814815	-1.6257684296093075e-6	1.6056972144289458e-9	-0.0			
67.6			0.0			1.0			1.0			0.5147920903247244	0.5			0.014792899408284025	-1.6185641486953393e-6	1.5938558412540325e-9	-0.0			
67.7			0.0			1.0			1.0			0.51477024324029	0.5			0.014771048744460856	-1.6114023708363263e-6	1.5821191041290141e-9	-0.0			
67.8			0.0			1.0			1.0			0.5147484605910266	0.5			0.014749262536873156	-1.6042827830502212e-6	1.5704859259243298e-9	-0.0			
67.9			0.0			1.0			1.0			0.5147267420923591	0.5			0.014727540500736375	-1.5972050751165702e-6	1.5589552421638346e-9	-0.0			
68.0			0.0			1.0			1.0			0.5147050874612116	0.5			0.014705882352941176	-1.5901689395481376e-6	1.547526000857833e-9	-0.0			
68.1			0.0			1.0			1.0			0.5146834964163043	0.5			0.014684287812041117	-1.583174071562844e-6	1.5361971623385317e-9	-0.0			
68.2			0.0			1.0			1.0			0.5146619686780546	0.5			0.014662756598240468	-1.576220169056044e-6	1.5249676990979174e-9	-0.0			
68.3			0.0			1.0			1.0			0.5146405039684389	0.5			0.014641288433382138	-1.5693069325731303e-6	1.5138365956279968e-9	-0.0			
68.4			0.0			1.0			1.0			0.5146191020110558	0.5			0.014619883040935672	-1.5624340652824445e-6	1.5028028482633545e-9	-0.0			
68.5			0.0			1.0			1.0			0.5145977625311509	0.5			0.014598540145985401	-1.5556012729485216e-6	1.4918654650260211e-9	-0.0			
68.6			0.0			1.0			1.0			0.5145764852555428	0.5			0.01457725947521866	-1.5488082639056285e-6	1.4810234654725771e-9	-0.0			
68.7			0.0			1.0			1.0			0.5145552699126693	0.5			0.01455604075691412	-1.5420547490316226e-6	1.4702758805434892e-9	-0.0			
68.8			0.0			1.0			1.0			0.5145341162324573	0.5			0.014534883720930232	-1.5353404417221127e-6	1.4596217524146307e-9	-0.0			
68.9			0.0			1.0			1.0			0.5145130239465772	0.5			0.014513788098693758	-1.5286650578649098e-6	1.449060134350933e-9	-0.0			
69.0			0.0			1.0			1.0			0.5144919927881932	0.5			0.014492753623188406	-1.5220283158147874e-6	1.438590090562181e-9	-0.0			
69.1			0.0			1.0			1.0			0.5144710224918526	0.5			0.014471780028943561	-1.515429936368522e-6	1.4282106960608588e-9	-0.0			
69.2			0.0			1.0			1.0			0.5144501127938408	0.5			0.014450867052023121	-1.5088696427402268e-6	1.4179210365220648e-9	-0.0			
69.3			0.0			1.0			1.0			0.514429263431774	0.5			0.01443001443001443	-1.5023471605369748e-6	1.4077202081454384e-9	-0.0			
69.4			0.0			1.0			1.0			0.5144084741449731	0.5			0.01440922190201729	-1.4958622177346884e-6	1.3976073175190595e-9	-0.0			
69.5			0.0			1.0			1.0			0.5143877446741405	0.5			0.014388489208633094	-1.4894145446543235e-6	1.3875814814853178e-9	-0.0			
69.6			0.0			1.0			1.0			0.5143670747615972	0.5			0.014367816091954025	-1.483003873938312e-6	1.3776418270086877e-9	-0.0			
69.7			0.0			1.0			1.0			0.514346464150931	0.5			0.014347202295552367	-1.4766299405272818e-6	1.3677874910454044e-9	-0.0			
69.8			0.0			1.0			1.0			0.5143259125873578	0.5			0.014326647564469915	-1.470292481637047e-6	1.3580176204150031e-9	-0.0			
69.9			0.0			1.0			1.0			0.5143054198175122	0.5			0.014306151645207437	-1.4639912367358474e-6	1.348331371673679e-9	-0.0			
70.0			0.0			1.0			1.0			0.5142849855894571	0.5			0.014285714285714285	-1.457725947521866e-6	1.3387279109894687e-9	-0.0			
70.1			0.0			1.0			1.0			0.5142646096527536	0.5			0.014265335235378032	-1.4514963579009845e-6	1.3292064140191884e-9	-0.0			
70.2			0.0			1.0			1.0			0.5142442917583198	0.5			0.014245014245014245	-1.4453022139648057e-6	1.3197660657871335e-9	-0.0			
70.3			0.0			1.0			1.0			0.5142240316584492	0.5			0.01422475106685633	-1.439143263968921e-6	1.3104060605654988e-9	-0.0			
70.4			0.0			1.0			1.0			0.514203829106969	0.5			0.014204545454545454	-1.4330192583114198e-6	1.301125601756478e-9	-0.0			
70.5			0.0			1.0			1.0			0.5141836838590623	0.5			0.014184397163120567	-1.426929949511651e-6	1.2919239017760536e-9	-0.0			
70.6			0.0			1.0			1.0			0.514163595671216	0.5			0.0141643059490085	-1.420875092189218e-6	1.282800181939403e-9	-0.0			
70.7			0.0			1.0			1.0			0.514143564301458	0.5			0.014144271570014143	-1.4148544430432133e-6	1.2737536723479407e-9	-0.0			
70.8			0.0			1.0			1.0			0.5141235895089364	0.5			0.014124293785310734	-1.4088677608316912e-6	1.2647836117779472e-9	-0.0			
70.9			0.0			1.0			1.0			0.5141036710544433	0.5			0.014104372355430182	-1.4029148063513618e-6	1.2558892475707513e-9	-0.0			
71.0			0.0			1.0			1.0			0.5140838086999571	0.5			0.014084507042253521	-1.3969953424175283e-6	1.2470698355244748e-9	-0.0			
71.1			0.0			1.0			1.0			0.5140640022087608	0.5			0.014064697609001408	-1.391109133844233e-6	1.2383246397872786e-9	-0.0			
71.2			0.0			1.0			1.0			0.5140442513453768	0.5			0.014044943820224719	-1.3852559474246384e-6	1.2296529327521132e-9	-0.0			
71.3			0.0			1.0			1.0			0.5140245558761212	0.5			0.014025245441795233	-1.3794355519116264e-6	1.2210539949529416e-9	-0.0			
71.4			0.0			1.0			1.0			0.5140049155680897	0.5			0.014005602240896357	-1.3736477179986068e-6	1.2125271149624024e-9	-0.0			
71.5			0.0			1.0			1.0			0.5139853301898777	0.5			0.013986013986013986	-1.3678922183005512e-6	1.2040715892909151e-9	-0.0			
71.6			0.0			1.0			1.0			0.5139657995114745	0.5			0.013966480446927375	-1.3621688273352285e-6	1.195686722287173e-9	-0.0			
71.7			0.0			1.0			1.0			0.5139463233039476	0.5			0.01394700139470014	-1.3564773215046555e-6	1.187371826040034e-9	-0.0			
71.8			0.0			1.0			1.0			0.5139269013397733	0.5			0.01392757660167131	-1.350817479076756e-6	1.1791262202817722e-9	-0.0			
71.9			0.0			1.0			1.0			0.5139075333927197	0.5			0.013908205841446452	-1.3451890801672128e-6	1.17094923229266e-9	-0.0			
72.0			0.0			1.0			1.0			0.5138882192377956	0.5			0.013888888888888888	-1.3395919067215363e-6	1.1628401968068892e-9	-0.0			
72.1			0.0			1.0			1.0			0.5138689586510644	0.5			0.013869625520110958	-1.3340257424973174e-6	1.1547984559197773e-9	-0.0			
72.2			0.0			1.0			1.0			0.513849751410133	0.5			0.013850415512465374	-1.3284903730466857e-6	1.1468233589962641e-9	-0.0			
72.3			0.0			1.0			1.0			0.5138305972935964	0.5			0.013831258644536654	-1.322985585698962e-6	1.1389142625806735e-9	-0.0			
72.4			0.0			1.0			1.0			0.513811496081478	0.5			0.013812154696132596	-1.3175111695434924e-6	1.1310705303077048e-9	-0.0			
72.5			0.0			1.0			1.0			0.5137924475547461	0.5			0.013793103448275862	-1.312066915412686e-6	1.1232915328146658e-9	-0.0			
72.6			0.0			1.0			1.0			0.5137734514958443	0.5			0.013774104683195593	-1.3066526158652258e-6	1.1155766476548954e-9	-0.0			
72.7			0.0			1.0			1.0			0.5137545076882606	0.5			0.013755158184319119	-1.301268065169472e-6	1.1079252592123846e-9	-0.0			
72.8			0.0			1.0			1.0			0.5137356159168274	0.5			0.013736263736263736	-1.295913059287048e-6	1.1003367586175653e-9	-0.0			
72.9			0.0			1.0			1.0			0.5137167759672469	0.5			0.013717421124828532	-1.2905873958565984e-6	1.0928105436642432e-9	-0.0			
73.0			0.0			1.0			1.0			0.5136979876266959	0.5			0.0136986301369863	-1.2852908741777352e-6	1.0853460187276802e-9	-0.0			
73.1			0.0			1.0			1.0			0.5136792506834716	0.5			0.013679890560875515	-1.2800232951951504e-6	1.0779425946837771e-9	-0.0			
73.2			0.0			1.0			1.0			0.5136605649269177	0.5			0.01366120218579235	-1.2747844614829076e-6	1.07059968882937e-9	-0.0			
73.3			0.0			1.0			1.0			0.5136419301475661	0.5			0.013642564802182811	-1.269574177228904e-6	1.06331672480361e-9	-0.0			
73.4			0.0			1.0			1.0			0.5136233461370948	0.5			0.013623978201634876	-1.2643922482194975e-6	1.0560931325104017e-9	-0.0			
73.5			0.0			1.0			1.0			0.513604812688287	0.5			0.013605442176870748	-1.259238481824309e-6	1.0489283480419069e-9	-0.0			
73.6			0.0			1.0			1.0			0.5135863295951858	0.5			0.013586956521739132	-1.2541126869811789e-6	1.0418218136030737e-9	-0.0			
73.7			0.0			1.0			1.0			0.5135678966527417	0.5			0.013568521031207597	-1.249014674181295e-6	1.0347729774371932e-9	-0.0			
73.8			0.0			1.0			1.0			0.5135495136572001	0.5			0.013550135501355014	-1.2439442554544819e-6	1.0277812937524638e-9	-0.0			
73.9			0.0			1.0			1.0			0.513531180405943	0.5			0.013531799729364004	-1.2389012443546395e-6	1.020846222649537e-9	-0.0			
74.0			0.0			1.0			1.0			0.5135128966970904	0.5			0.013513513513513514	-1.2338854559453536e-6	1.0139672300500531e-9	-0.0			
74.1			0.0			1.0			1.0			0.5134946623302815	0.5			0.01349527665317139	-1.2288967067856467e-6	1.0071437876261265e-9	-0.0			
74.2			0.0			1.0			1.0			0.5134764771059973	0.5			0.013477088948787061	-1.2239348149158918e-6	1.0003753727307838e-9	-0.0			
74.3			0.0			1.0			1.0			0.5134583408258755	0.5			0.013458950201884253	-1.2189995998438776e-6	9.93661468329342e-10	-0.0			
74.4			0.0			1.0			1.0			0.5134402532925969	0.5			0.013440860215053762	-1.2140908825310152e-6	9.870015629316914e-10	-0.0			
74.5			0.0			1.0			1.0			0.5134222143098537	0.5			0.013422818791946308	-1.2092084853787044e-6	9.803951505255024e-10	-0.0			
74.6			0.0			1.0			1.0			0.5134042236824978	0.5			0.013404825737265416	-1.2043522322148345e-6	9.7384173051031e-10	-0.0			
74.7			0.0			1.0			1.0			0.5133862812163225	0.5			0.013386880856760375	-1.1995219482804375e-6	9.673408076324875e-10	-0.0			
74.8			0.0			1.0			1.0			0.5133683867182185	0.5			0.013368983957219251	-1.1947174602164823e-6	9.608918919210893e-10	-0.0			
74.9			0.0			1.0			1.0			0.513350539996085	0.5			0.013351134846461948	-1.1899385960508045e-6	9.544944986245335e-10	-0.0			
75.0			0.0			1.0			1.0			0.513332740858868	0.5			0.013333333333333334	-1.1851851851851852e-6	9.48148148148148e-10	-0.0			
75.1			0.0			1.0			1.0			0.5133149891164754	0.5			0.013315579227696406	-1.1804570583825568e-6	9.418523659925258e-10	-0.0			
75.2			0.0			1.0			1.0			0.5132972845799874	0.5			0.013297872340425532	-1.1757540477543511e-6	9.356066826927092e-10	-0.0			
75.3			0.0			1.0			1.0			0.5132796270611983	0.5			0.013280212483399735	-1.1710759867479824e-6	9.294106337581805e-10	-0.0			
75.4			0.0			1.0			1.0			0.5132620163731729	0.5			0.01326259946949602	-1.166422710134457e-6	9.232637596136355e-10	-0.0			
75.5			0.0			1.0			1.0			0.513244452329844	0.5			0.013245033112582781	-1.1617940539961213e-6	9.171656055405546e-10	-0.0			
75.6			0.0			1.0			1.0			0.5132269347461228	0.5			0.013227513227513229	-1.1571898557145331e-6	9.111157216195306e-10	-0.0			
75.7			0.0			1.0			1.0			0.5132094634378996	0.5			0.01321003963011889	-1.152609953958465e-6	9.051136626733652e-10	-0.0			
75.8			0.0			1.0			1.0			0.5131920382220878	0.5			0.013192612137203167	-1.1480541886720337e-6	8.991589882109133e-10	-0.0			
75.9			0.0			1.0			1.0			0.5131746589166316	0.5			0.013175230566534914	-1.1435224010629506e-6	8.932512623716591e-10	-0.0			
